Title,Rating,Votes,Duration,Genre
The Littlest Angel 2: Lily Has a Secret,6.28638956805216,0,84.0,Animation
Um Tempo de Todos,6.28638956805216,0,132.0,Animation
The Burgger and Frogger Movie,6.28638956805216,0,,Animation
Happylittle Submarine: The Adventure with Dragon,6.28638956805216,0,,Animation
Five Nights at TK's: The Curse of TK,6.28638956805216,0,60.0,Animation
Skazochnyy patrul. Shou prodolzhayetsya,7.2,11,65.0,Animation
Collection Ansorge,6.28638956805216,0,90.0,Animation
Papercuts - My Life as an Indie Animator,6.28638956805216,0,87.0,Animation
Harmonie,6.28638956805216,0,74.0,Animation
Ninja Doomscrolling,8.1,102,96.0,Animation
Becho,7.2,10,,Animation
Apperception,6.28638956805216,0,62.0,Animation
Psycho World Tournament,6.28638956805216,0,,Animation
Imam Hussein the Majestic Sacrifice,6.28638956805216,0,,Animation
Ali's Dream Castle,6.28638956805216,0,,Animation
The Christmas Shark,6.28638956805216,0,63.0,Animation
The Witch Doll of Aliester Croweley,6.28638956805216,0,16.0,Animation
Alla conquista del mondo,7.2,26,,Animation
Tied Up,6.28638956805216,0,,Animation
Jin Ling Yu Mao,6.28638956805216,0,97.0,Animation
2054: The Wreckoning,6.28638956805216,0,60.0,Animation
Toto's Christmas in Oz,6.28638956805216,0,65.0,Animation
The Elf Who Saved Christmas,6.28638956805216,0,62.0,Animation
Calico Rebellion,6.28638956805216,0,70.0,Animation
Fleischer Cartoons: The Art & Inventions of Max Fleischer,6.28638956805216,0,62.0,Animation
Milk Teeth - Essere bambine in Afghanistan,6.28638956805216,0,,Animation
There's Something About Knuckles Saga,6.28638956805216,0,46.0,Animation
The Photographer,6.28638956805216,0,,Animation
Golmaal Jr: Humshakals Ka Golmaal,6.28638956805216,0,46.0,Animation
Symphony of the Eyes,6.28638956805216,0,43.0,Animation
Gg Bond: Interstellar Action,6.28638956805216,0,,Animation
Eiga Shimajiro Miracle-jima no Nanairo Carnation,6.28638956805216,0,70.0,Animation
Mult v kino. Vypusk # 175,6.28638956805216,0,48.0,Animation
2475 Dawn of Revolution,6.3,152,127.0,Animation
Untitled Ambition: The Journey to Valtoria,6.28638956805216,0,,Animation
The Barkers Pursuit of Adventure,6.28638956805216,0,,Animation
Nefertiti Regina Inimilor,6.28638956805216,0,89.0,Animation
Robo Puffin,6.28638956805216,0,,Animation
Ivan Tsarevich i Seryy Volk 6,5.6,80,,Animation
Mult v kino. Vypusk # 167: Fokus-pokus,6.28638956805216,0,51.0,Animation
Snow White's Storytime: The Wishing-Stone Stories,6.28638956805216,0,296.0,Animation
Baby Halloween,6.28638956805216,0,66.0,Animation
Poder Del Pueblo,6.28638956805216,0,84.0,Animation
Eiga Oshiri Tantei Saraba Itoshiki Aibô (Oshiri) yo,6.28638956805216,0,71.0,Animation
Diego of the Dead 2,6.28638956805216,0,60.0,Animation
The Redemption of Zack & Heather (Remastered),6.28638956805216,0,0.0,Animation
Let Them Breathe: City on the Ocean,6.28638956805216,0,112.0,Animation
Broken Glass,6.28638956805216,0,0.0,Animation
Skazochnyy patrul,6.28638956805216,0,75.0,Animation
1963,6.28638956805216,0,57.0,Animation
"The Wizard and the Scholar (or, a Rapscallion Runs Amok in Rye)",6.28638956805216,0,63.0,Animation
"Minsky, the little helper robot",6.28638956805216,0,6.0,Animation
Mutation X,6.28638956805216,0,51.0,Animation
Unhappy 25 Years Little Brat,6.28638956805216,0,0.0,Animation
Mult v kino. Vypusk # 168: Idyom na piknik!,6.28638956805216,0,51.0,Animation
Mult v kino. Vypusk # 174. Dobrye dela!,6.28638956805216,0,48.0,Animation
Ah My Goddess: Bad Goddess One Wish,6.28638956805216,0,53.0,Animation
Mission to Pisom,6.28638956805216,0,,Animation
Boundearth,6.28638956805216,0,108.0,Animation
"Abenzaidún y Wallada, amor eterno",6.28638956805216,0,67.0,Animation
Bonehead: A Fortnite Legend,6.28638956805216,0,106.0,Animation
Fishtales: The Christmas Whale,6.28638956805216,0,65.0,Animation
Abandoned,6.28638956805216,0,54.0,Animation
Métasexe,6.28638956805216,0,42.0,Animation
World of Sathvik and his friends : The Cursed Pumpkin,6.28638956805216,0,48.0,Animation
Dreamscape Vibes: Halloween Dance Party,6.28638956805216,0,61.0,Animation
Young doctor's notes,6.28638956805216,0,86.0,Animation
Blossomele,6.28638956805216,0,53.0,Animation
Bear Kid: Super Hero,6.28638956805216,0,80.0,Animation
Outcome,6.28638956805216,0,51.0,Animation
Huang Pi: God of Money,6.28638956805216,0,82.0,Animation
Fairytale Fun Force Storytime: Happy Jack,6.28638956805216,0,159.0,Animation
Baby Pillows,6.28638956805216,0,0.0,Animation
Frost: End of the Ashics,6.28638956805216,0,57.0,Animation
Mult v kino. Vypusk # 173: Sekrety druzhby!,6.28638956805216,0,48.0,Animation
Ramayan the Hero's Path,6.28638956805216,0,,Animation
Mei Ren Yu De Xia Tian,6.28638956805216,0,,Animation
Psycho City: The Movie,6.28638956805216,0,117.0,Animation
Despierta tu alma,6.28638956805216,0,0.0,Animation
VS Volume 4,6.28638956805216,0,,Animation
Memory Hotel,6.28638956805216,0,100.0,Animation
Era un soñador,6.28638956805216,0,65.0,Animation
Mult v kino. Vypusk # 170: Vsyo luchshee - druzyam,6.28638956805216,0,52.0,Animation
The Halloween Shark,6.28638956805216,0,69.0,Animation
Ba Jie Zhi Tian Peng Xia Jie,6.28638956805216,0,,Animation
Nancy & Bill: The Story Before Oliver Twist,6.28638956805216,0,,Animation
Elif ve Arkadaslari 2: Perisler,6.28638956805216,0,,Animation
Criaturas Sorridentes,6.28638956805216,0,,Animation
Gift,6.28638956805216,0,,Animation
Slides for the Lecture-Performance,6.28638956805216,0,55.0,Animation
Pikmin Destruction,6.28638956805216,0,95.0,Animation
Worship,6.28638956805216,0,75.0,Animation
NJPW SMP: The Movie,6.28638956805216,0,50.0,Animation
Mult v kino. Vypusk # 165: Multikov vsegda malo,6.28638956805216,0,49.0,Animation
The Monkey King Conquers Monsters,6.28638956805216,0,90.0,Animation
Bie ba zuo wen dang hui shi er,7.2,11,89.0,Animation
Operation Terra Sol -3,6.28638956805216,0,,Animation
Mel John,6.28638956805216,0,115.0,Animation
The Things I Have Seen,6.28638956805216,0,90.0,Animation
Ilia Jostojooye Ghahreman,6.28638956805216,0,,Animation
Tax on Cigarettes,6.28638956805216,0,,Animation
Healing for the Nations,6.28638956805216,0,3.0,Animation
My Time to Make It Happen: As Told by Tiana Melvina,6.28638956805216,0,42.0,Animation
Cekárna,6.28638956805216,0,3.0,Animation
Minderler Adasi: Kilicin Sahibi,6.28638956805216,0,,Animation
Plastic,6.28638956805216,0,62.0,Animation
Sunny,6.28638956805216,0,,Animation
The Fifth Element,6.28638956805216,0,,Animation
Skullmaster: The Warrior of Havoc,6.28638956805216,0,,Animation
Trap,5.8,135,105.0,Crime
Riff Raff,5.7,2,103.0,Crime
Longlegs,6.6,183,101.0,Crime
Pushpa: The Rule - Part 2,6.1,55,201.0,Crime
The Order,6.8,40,116.0,Crime
Emilia Pérez,5.4,87,132.0,Crime
Juror #2,7.0,95,114.0,Crime
The Beekeeper,6.3,155,105.0,Crime
Carry-On,6.5,162,119.0,Crime
MaXXXine,6.3,69,103.0,Crime
Despicable Me 4,6.2,64,94.0,Crime
Wolfs,6.5,81,108.0,Crime
The Crow,4.7,34,111.0,Crime
Rebel Ridge,6.8,87,131.0,Crime
Lucky Baskhar,8.0,31,148.0,Crime
Bad Boys: Ride or Die,6.5,99,115.0,Crime
Marco,6.9,21,145.0,Crime
Freaky Tales,7.0,616,106.0,Crime
The Girl with the Needle,7.5,13,123.0,Crime
Love Lies Bleeding,6.6,56,104.0,Crime
The Seed of the Sacred Fig,7.6,13,167.0,Crime
Misericordia,6.9,1,104.0,Crime
Santosh,7.0,1,128.0,Crime
Monkey Man,6.8,91,121.0,Crime
In Youth We Trust,6.8,360,132.0,Crime
The Instigators,6.2,37,101.0,Crime
Greedy People,6.2,11,112.0,Crime
Sleeping Dogs,6.2,21,110.0,Crime
Beating Hearts,7.0,4,166.0,Crime
Brothers,5.4,13,89.0,Crime
Lift,5.5,49,107.0,Crime
Killer Heat,5.6,13,95.0,Crime
Maharaja,8.4,66,141.0,Crime
Long Gone Heroes,5.2,1,101.0,Crime
Force of Nature: The Dry 2,5.8,6,120.0,Crime
Beverly Hills Cop: Axel F,6.4,81,118.0,Crime
Twilight of the Warriors: Walled In,7.0,9,126.0,Crime
Absolution,5.2,7,112.0,Crime
Armor,3.5,3,89.0,Crime
Boneyard,4.1,4,96.0,Crime
The Silent Hour,6.1,7,99.0,Crime
Trigger Warning,4.6,19,106.0,Crime
The Calendar Killer,5.4,4,97.0,Crime
The Shadow Strays,6.5,9,144.0,Crime
Hitpig,5.1,902,86.0,Crime
Blackwater Lane,4.6,1,108.0,Crime
Mea Culpa,4.2,7,120.0,Crime
The Thicket,5.8,3,108.0,Crime
Megamind vs. The Doom Syndicate,2.5,5,83.0,Crime
The Unholy Trinity,7.9,49,93.0,Crime
Baby John,5.4,17,159.0,Crime
Jönssonligan kommer tillbaka,5.9,1,104.0,Crime
Dead Sea,5.3,5,88.0,Crime
Damaged,4.7,7,97.0,Crime
Depravity,4.3,967,117.0,Crime
Lake George,6.3,917,118.0,Crime
Barron's Cove,8.2,28,116.0,Crime
The Shameless,5.7,211,114.0,Crime
The Thundermans Return,5.0,1,70.0,Crime
Inside,7.0,226,104.0,Crime
Trouble,6.2,6,98.0,Crime
Detained,4.9,1,97.0,Crime
Rats!,7.4,112,85.0,Crime
"I, the Executioner",6.3,1,118.0,Crime
Sector 36,7.1,25,123.0,Crime
Colors of Evil: Red,6.4,8,111.0,Crime
Code 8: Part II,5.7,16,100.0,Crime
Jigra,6.0,23,153.0,Crime
Singham Again,4.8,75,144.0,Crime
Laws of Man,4.4,436,98.0,Crime
The Roundup: Punishment,6.6,5,109.0,Crime
Viduthalai Part 2,7.9,16,170.0,Crime
Loverboy: Emoties Uit,6.4,495,98.0,Crime
Strictly Confidential,2.8,839,94.0,Crime
Badland Hunters,5.9,12,107.0,Crime
Drugstore June,5.4,1,91.0,Crime
Ride,5.9,387,114.0,Crime
Do Patti,6.4,68,126.0,Crime
Sikandar Ka Muqaddar,6.0,24,142.0,Crime
Justice,6.3,3,113.0,Crime
Bogota: City of the Lost,5.4,1,108.0,Crime
King Ivory,7.3,63,130.0,Crime
Marmalade,6.3,3,99.0,Crime
The Quiet Ones,6.4,646,110.0,Crime
Officer Black Belt,6.8,8,108.0,Crime
Maharaj,6.5,15,131.0,Crime
Pani,6.9,2,143.0,Crime
The Soul Eater,5.9,2,108.0,Crime
Hellhound,4.3,501,103.0,Crime
Harbin,6.4,552,108.0,Crime
The Courier,6.0,4,101.0,Crime
Duchess,4.6,1,114.0,Crime
Here Now,4.9,389,118.0,Crime
Dead Mail,6.7,294,106.0,Crime
Darkness of Man,4.8,3,109.0,Crime
Lover Stalker Killer,7.0,13,90.0,Crime
What Jennifer Did,6.1,11,87.0,Crime
Bougainvillea,6.4,3,138.0,Crime
Cult Killer,4.8,2,105.0,Crime
The Clean Up Crew,4.1,1,95.0,Crime
Broken Rage,6.1,1,62.0,Crime
El Jockey,6.5,1,96.0,Crime
Freedom,5.9,1,110.0,Crime
Crescent City,3.9,1,103.0,Crime
Reputation,9.3,8,83.0,Crime
Anweshippin Kandethum,7.4,10,142.0,Crime
City Hunter,6.3,5,102.0,Crime
Kaulayaw,4.1,158,95.0,Crime
The Girl Who Wore Yellow Lace,4.6,21,82.0,Crime
To a Land Unknown,7.3,462,105.0,Crime
Guns & Moses,8.1,43,94.0,Crime
First Shift,4.5,2,89.0,Crime
The Kingdom,6.9,708,112.0,Crime
A Brothers Bond,5.6,37,103.0,Crime
The Trainer,7.0,53,95.0,Crime
Ulajh,6.0,24,150.0,Crime
Belle,5.9,54,100.0,Crime
Shoutai,6.9,535,120.0,Crime
5lbs of Pressure,5.3,1,111.0,Crime
Thalavan,7.2,4,131.0,Crime
Maldoror,7.0,579,155.0,Crime
Strangers,4.3,385,106.0,Crime
Compulsion,6.6,11,94.0,Crime
How to Rob a Bank,6.6,4,88.0,Crime
Dengeler,5.4,174,123.0,Crime
Hijack 1971,6.8,3,100.0,Crime
The Sabarmati Report,6.4,24,127.0,Crime
Nice Girls,4.2,1,92.0,Crime
Wanted Man,4.8,2,85.0,Crime
Faultline,5.7,89,92.0,Crime
Papa,7.5,318,131.0,Crime
Boundless,5.6,1,121.0,Crime
Vettaiyan,7.0,39,163.0,Crime
Daredevil vs Punisher,6.28638956805216,0,83.0,Crime
Sicilian Letters,6.1,650,122.0,Crime
Revolver,5.4,838,114.0,Crime
Una ballena,6.0,71,108.0,Crime
Toofan,7.3,7,145.0,Crime
(Pri)sons,5.1,267,100.0,Crime
Bloodline Killer,3.8,4,105.0,Crime
In Her Place,6.2,1,96.0,Crime
Roadkill,3.7,677,90.0,Crime
The Lockdown,4.3,603,117.0,Crime
Dead Wrong,3.8,256,104.0,Crime
Golam,7.2,5,120.0,Crime
Young Lion of the West,5.2,108,93.0,Crime
Ferry 2,5.6,3,94.0,Crime
The Park Maniac,4.8,1,103.0,Crime
Two to One,6.1,717,116.0,Crime
Kingsmen,6.4,47,72.0,Crime
Jersey Bred,4.4,70,92.0,Crime
Raayan,6.5,11,145.0,Crime
Saripodhaa Sanivaaram,7.0,9,166.0,Crime
GTMax,5.0,1,100.0,Crime
Savi,6.2,35,126.0,Crime
Untamed Royals,4.6,628,99.0,Crime
Jailbreak: Love on the Run,6.4,3,88.0,Crime
Serpent's Path,5.7,279,112.0,Crime
Peg O' My Heart,6.2,107,97.0,Crime
Biggest Heist Ever,6.1,1,85.0,Crime
The Birds Who Fear Death,9.2,72,102.0,Crime
Phir Aayi Hasseen Dillruba,5.8,6,132.0,Crime
Last Known Location,6.3,1,110.0,Crime
Tillu Square,6.6,3,137.0,Crime
La Familia,6.8,42,,Crime
A Place Called Silence,6.4,1,119.0,Crime
Operation Raavan,8.0,1,147.0,Crime
A Bronx Tale: The Original One Man Show,8.2,15,,Crime
Mission: Cross,6.1,2,105.0,Crime
The Pee Pee Poo Poo Man,8.1,18,79.0,Crime
Ma Este Gyilkolunk,5.1,567,,Crime
Citizen of a Kind,6.7,787,114.0,Crime
Auron Mein Kahan Dum Tha,6.6,41,150.0,Crime
The Smile Man,7.6,1,122.0,Crime
Kahar: Kapla High Council,6.9,448,102.0,Crime
The Plot,4.8,373,100.0,Crime
Dhakshina,6.5,5,107.0,Crime
Anand Sreebala,6.6,2,134.0,Crime
Bhakshak,7.2,7,134.0,Crime
Sorgavaasal,6.6,1,138.0,Crime
She's Got No Name,7.0,46,150.0,Crime
Metamorfosi dell'essere,8.0,70,105.0,Crime
Scorched Earth,6.7,530,101.0,Crime
The Waterboyz,7.8,85,89.0,Crime
The Kingdom,7.9,88,133.0,Crime
"Rajagunj: Pooja, Sir",6.3,735,115.0,Crime
Amish Affair,5.5,200,86.0,Crime
Baby Assassins: Nice Days,7.3,289,103.0,Crime
They Called Him Mostly Harmless,5.9,3,89.0,Crime
Bermondsey Tales: Fall of the Roman Empire,4.4,180,99.0,Crime
Abraham Ozler,6.5,4,143.0,Crime
Nunakuzhi,6.8,3,125.0,Crime
The Truth vs. Alex Jones,7.5,3,121.0,Crime
Chapter 51,6.28638956805216,0,,Crime
Dirty Ice Cream,4.4,116,47.0,Crime
The Actor,3.3,725,128.0,Crime
A Gangster's Kiss,4.9,45,81.0,Crime
Plastic Guns,6.3,606,95.0,Crime
Cookster: The Darkest Days,8.2,40,119.0,Crime
Un homme en fuite,5.4,153,106.0,Crime
10 Days of a Curious Man,5.7,1,110.0,Crime
Borderless Fog,5.2,1,110.0,Crime
Svemu dodje kraj,6.7,263,89.0,Crime
Team of Two,5.0,108,,Crime
Crisis Negotiators,6.7,706,120.0,Crime
Matka,4.7,583,156.0,Crime
Tumbadores,5.0,61,,Crime
The Epidemic,5.8,69,95.0,Crime
Le Mohican,7.0,145,87.0,Crime
The Final: Attack on Wembley,6.3,2,82.0,Crime
High Forces,5.7,521,119.0,Crime
Siren,6.4,2,154.0,Crime
No Cap,5.8,36,108.0,Crime
Rautu Ka Raaz,6.3,2,114.0,Crime
Unspoken,8.2,47,120.0,Crime
Desperado,6.0,141,100.0,Crime
Chris Brown: A History of Violence,5.4,311,82.0,Crime
Dutch II: Angel's Revenge,6.7,85,,Crime
Gumasthan,5.8,500,145.0,Crime
Lady Scorpions,3.6,366,101.0,Crime
Nirangal Moondru,6.1,530,122.0,Crime
Sons of Rizk 3,6.7,1,125.0,Crime
Cubic Zirconia,7.1,65,,Crime
Passport,8.4,8,,Crime
Harom Hara,7.7,3,154.0,Crime
Love You to Debt,6.2,754,135.0,Crime
Treasures of Terror: Vol 1,4.3,18,,Crime
Dirty Money,5.6,113,100.0,Crime
Go for Broke,5.7,270,115.0,Crime
Stealing Vows,6.28638956805216,0,120.0,Crime
Shakhahaari,7.5,1,145.0,Crime
The Seven Sorrows of Mary,6.6,31,98.0,Crime
Conquer: Lahad Datu,6.7,503,120.0,Crime
Diddy: Summit to Plummet,2.2,200,60.0,Crime
Miséria,5.3,100,99.0,Crime
Quotation Gang Part 1,8.8,20,118.0,Crime
Sayara,5.7,270,98.0,Crime
Havnaa,7.3,228,110.0,Crime
ChiefsAholic: A Wolf in Chiefs Clothing,6.2,371,121.0,Crime
Nahir,4.7,1,122.0,Crime
Poslednji strelac,5.5,255,90.0,Crime
Dead Man,5.1,206,109.0,Crime
Estômago II: O Poderoso Chef,5.8,318,131.0,Crime
Shu Si Yi Bo,6.6,32,91.0,Crime
Red,4.6,96,114.0,Crime
Passages of Nexus,5.9,196,108.0,Crime
Ballistic,2.3,161,95.0,Crime
Kurukku,6.6,529,109.0,Crime
Troll Factory,5.8,465,109.0,Crime
The Experts,6.2,262,121.0,Crime
The Shadow,6.5,251,90.0,Crime
Danger in the Dorm,5.0,152,86.0,Crime
Midas,4.6,337,85.0,Crime
Visfot,5.7,1,130.0,Crime
Hovering Blade,6.1,235,107.0,Crime
Dracula: The Count's Kin,5.0,44,,Crime
Nefarious,7.1,55,85.0,Crime
"MoviePass, MovieCrash",6.7,2,96.0,Crime
The Dealer,8.2,11,120.0,Crime
Jamalinte Punjiri,9.2,162,,Crime
Mirza: Part 1 - Joker,6.8,237,165.0,Crime
Untold: The Murder of Air McNair,5.6,2,57.0,Crime
Bozji gnjev,7.2,58,111.0,Crime
"Hemet, or the Landlady Don't Drink Tea",4.3,88,89.0,Crime
9 Windows,3.6,307,82.0,Crime
Samandar,7.6,137,172.0,Crime
Gini Avi Saha Gini Keli 2,7.4,8,,Crime
Guess Who,4.8,366,93.0,Crime
Lóve 2,4.9,67,,Crime
Prasanna Vadanam,6.6,535,146.0,Crime
Zebra,8.0,3,164.0,Crime
The Mick and the Trick,5.0,75,96.0,Crime
Murder and Cocktails,4.0,360,88.0,Crime
Gold Boy,6.5,126,129.0,Crime
"LSD 2: Love, Sex Aur Dhokha 2",3.8,2,119.0,Crime
Io e te dobbiamo parlare,4.2,167,95.0,Crime
Texas Twister,2.5,157,88.0,Crime
Oppa,8.5,47,84.0,Crime
Ghost Killer,7.1,62,105.0,Crime
Vivekam,8.2,308,104.0,Crime
Krista,5.6,46,58.0,Crime
RTI,5.9,26,130.0,Crime
The Texas Cheerleader Murder Plot,5.0,294,100.0,Crime
Drive,5.6,321,90.0,Crime
Døde menn går på ski,5.4,217,89.0,Crime
Sattam En Kaiyil,8.0,2,124.0,Crime
Satyabhama,5.9,1,132.0,Crime
Prepare to Die,4.6,232,93.0,Crime
Killer Babes,3.5,283,94.0,Crime
The Heist,6.9,2,120.0,Crime
Suspect,4.5,80,94.0,Crime
Sheriff,6.9,1,133.0,Crime
Silvio,3.0,505,114.0,Crime
The Shakedown,5.0,305,104.0,Crime
Blood and Black,8.1,1,88.0,Crime
"Milk, Rice, and the Blood",9.0,51,45.0,Crime
Bodiless,5.7,1,90.0,Crime
Vares X,3.7,116,85.0,Crime
Breathe,8.8,43,,Crime
They Turned Us Into Killers,2.8,252,86.0,Crime
Taxali Gate,6.6,118,95.0,Crime
S.I.T,7.9,2,110.0,Crime
Silver Star,6.9,15,102.0,Crime
Double or Nothing,6.28638956805216,0,,Crime
Priyo Maloti,6.7,175,119.0,Crime
The Infallibles,4.8,750,99.0,Crime
Andhagan,6.7,1,142.0,Crime
Vina: Before 7 Days,5.4,578,100.0,Crime
What Happens in Miami,4.3,219,90.0,Crime
Plea,6.9,23,88.0,Crime
Bhaje Vaayu Vegam,6.1,550,136.0,Crime
Mathu Vadalara 2,7.0,1,139.0,Crime
Zabt,6.0,19,,Crime
Fyre Rises,6.5,321,110.0,Crime
The Legend of the Vagabond Queen of Lagos,7.8,31,100.0,Crime
Protein,6.6,61,100.0,Crime
Bangkok Breaking: Heaven and Hell,5.8,662,146.0,Crime
Little Jaffna,6.9,40,100.0,Crime
Sentimentaaal,5.8,972,135.0,Crime
A Hateful Enemy,6.28638956805216,0,76.0,Crime
Wannabe,4.6,126,102.0,Crime
Sinful Lies,8.0,6,65.0,Crime
Killerwood,6.8,22,84.0,Crime
The Star City Murders,4.1,142,79.0,Crime
Filthy Animals,7.3,91,96.0,Crime
Hustlers Take All,5.5,80,106.0,Crime
Mr. Bachchan,3.6,5,150.0,Crime
Green Bones,7.7,181,96.0,Crime
Vrutos,8.4,9,100.0,Crime
Happy Birthday Luci,9.4,56,,Crime
Perfect Blue,7.4,5,,Crime
"Extraction, USA",7.4,55,,Crime
Bangkok Dog,5.0,142,85.0,Crime
Saindhav,5.1,1,138.0,Crime
The Desperate Chase,5.5,57,110.0,Crime
Where Is Gilgamesh?,9.0,605,90.0,Crime
Gangs of Godavari,5.0,903,165.0,Crime
Silence 2: The Night Owl Bar Shootout,6.2,1,142.0,Crime
Bars,5.8,23,135.0,Crime
The Murder of Sandra Rivett,6.2,144,90.0,Crime
Octopus with Broken Arms,6.1,199,109.0,Crime
Kondal,5.4,766,147.0,Crime
Yalakunni,8.9,166,135.0,Crime
DNA,5.1,210,156.0,Crime
Kiss of the Con Queen,7.5,27,117.0,Crime
Bond of Justice: Kizuna Part I - Encounter,6.1,17,92.0,Crime
Oru Nodi,6.7,503,128.0,Crime
Bastar: The Naxal Story,6.4,3,124.0,Crime
Formed Police Unit,4.6,474,120.0,Crime
Rakshana,5.5,1,139.0,Crime
Cursed in Baja,7.7,20,80.0,Crime
Road to Terzetto,7.4,29,96.0,Crime
The Best of Me,6.28638956805216,0,89.0,Crime
The Moon Thieves,6.1,241,108.0,Crime
Suspicion,3.6,206,115.0,Crime
Nasha Jurm Aur Gangsters,6.9,2,137.0,Crime
Ten Toes Down,8.0,31,,Crime
Tòkunbò,3.9,294,113.0,Crime
Uno,8.7,30,,Crime
Pathological: The Lies of Joran van der Sloot,6.5,344,93.0,Crime
Pattaya Heat,5.6,222,117.0,Crime
Piano Love,5.2,13,96.0,Crime
State of Silence,6.5,109,80.0,Crime
Shivam Bhaje,7.9,3,121.0,Crime
Chameleon,5.8,31,133.0,Crime
Angry Squad: Civil Servants & Seven Swindlers,8.1,37,120.0,Crime
Kingdom Reign,8.3,36,119.0,Crime
Remedy,4.1,261,82.0,Crime
Baba Yaga,6.28638956805216,0,,Crime
The Donor,9.0,9,23.0,Crime
Nastupit leto,7.4,20,94.0,Crime
Breaking the Silence: The Maria Soledad Case,6.4,516,95.0,Crime
The Hostage,6.0,10,,Crime
Hunt the Wicked,5.3,108,102.0,Crime
Hit List,5.5,310,125.0,Crime
Chitram Choodara,4.6,15,127.0,Crime
Take Good Care,6.28638956805216,0,101.0,Crime
Cafe 404,7.1,34,93.0,Crime
Remember Us,6.2,38,96.0,Crime
Duffle Bag Boy,6.9,57,,Crime
Deadly Ruphoria,6.3,32,,Crime
Second Life,6.8,47,105.0,Crime
Youn'G,8.9,49,,Crime
Reloaded 2,8.0,1,45.0,Crime
Hain,2.9,45,95.0,Crime
The Worst Man in London,5.7,146,127.0,Crime
Rob N Roll,6.1,1,98.0,Crime
Raktaksha,8.4,1,118.0,Crime
Money No Enough 3,6.0,264,138.0,Crime
Mani nude,6.5,19,,Crime
Searching for Amani,7.9,31,80.0,Crime
Case of Kondana,5.8,577,143.0,Crime
You Can Only Blink Once,6.28638956805216,0,29.0,Crime
Hotel Underground,7.4,64,,Crime
Supplier Shankara,9.3,70,163.0,Crime
Kaliyugam Pattanamlo,6.7,2,150.0,Crime
Thirumbipaar,5.9,239,101.0,Crime
One Last Time,7.0,15,82.0,Crime
Treasures of Terror: Vol 2,6.28638956805216,0,,Crime
Assault in Progress,7.0,16,,Crime
All That Glitters,8.0,36,,Crime
The Unwavering Brotherhood,5.3,77,94.0,Crime
Bheema,5.8,947,148.0,Crime
Abudeka Is Back,5.3,34,120.0,Crime
Dickweed,7.1,36,90.0,Crime
Chor Dil,7.4,37,135.0,Crime
Murder in a Teacup,6.3,147,93.0,Crime
Cry of Silence,6.2,71,116.0,Crime
Anyone Else But Me,7.0,153,95.0,Crime
Bury Him,7.4,13,88.0,Crime
Dandupalayam,5.9,1,137.0,Crime
Swing Bout,8.7,174,90.0,Crime
Dream Team,5.2,59,91.0,Crime
Unknown Caller,7.0,29,63.0,Crime
Housekeeping,6.0,41,98.0,Crime
We Run These Streets,6.28638956805216,0,84.0,Crime
The Bodyguard,6.6,29,87.0,Crime
Uninvited,6.8,71,93.0,Crime
Illusions for Sale: The Rise and Fall of Generation Zoe,6.2,639,107.0,Crime
The Hitmen,6.28638956805216,0,84.0,Crime
Yevam,6.1,1,123.0,Crime
Holiday Hold-Up,5.7,68,89.0,Crime
Brattt,4.7,67,117.0,Crime
Hyde Out,6.8,20,,Crime
Tiger Wolf Rabbit,6.3,478,126.0,Crime
Common Sense,2.5,20,68.0,Crime
Maloney - Die ersten drei haarsträubenden Fälle,6.7,76,98.0,Crime
Rebel,3.1,65,100.0,Crime
Who Killed Terrance Brown?,6.28638956805216,0,95.0,Crime
Chithini,6.0,551,151.0,Crime
Wieczór kawalerski,4.8,436,85.0,Crime
Rock,3.4,11,,Crime
Dirty Thirty,6.28638956805216,0,96.0,Crime
The Troll Hunter,6.28638956805216,0,82.0,Crime
Who Killed Angel Adams?,6.2,22,76.0,Crime
Tschugger - Der Lätscht Fall,8.1,163,147.0,Crime
"Fallen Leaves, Broken Lighters",7.7,7,96.0,Crime
Blackia 2,5.9,125,132.0,Crime
Raavsaheb,8.4,7,138.0,Crime
Scopophobia,5.9,46,100.0,Crime
The Last Vendetta,6.28638956805216,0,,Crime
Nico,8.3,45,109.0,Crime
M30 OXY,8.9,13,,Crime
Shadows of Redemption,6.28638956805216,0,82.0,Crime
Get Close 2,5.7,46,,Crime
"Bullets, Brothers and Blood",7.8,14,85.0,Crime
Martingale,5.4,105,103.0,Crime
Muroi Shinji: Yaburezaru Mono,7.7,7,115.0,Crime
Murder in the Village: Who Killed the Doctor's Wife?,5.7,64,,Crime
¿Quién Mató al Patrón?,5.1,7,,Crime
Best Man Dead Man,6.9,8,83.0,Crime
Secret Home,8.3,148,117.0,Crime
Vampire's House of Cain,4.0,17,,Crime
Con Queens,5.8,18,80.0,Crime
Porch Pirates,5.0,102,107.0,Crime
Jafaican,6.28638956805216,0,98.0,Crime
Accident or Conspiracy: Godhra,7.4,780,133.0,Crime
Ulikkipadda Uppada,6.28638956805216,0,,Crime
Maven,9.5,37,135.0,Crime
Lipstick on the Glass,4.6,12,116.0,Crime
Welcome to the Game,5.8,62,90.0,Crime
Thankamani,4.6,229,156.0,Crime
Three Old Boys,4.8,97,108.0,Crime
Castillo,8.1,33,128.0,Crime
Beneath the Fold,8.0,23,80.0,Crime
The Journalist,6.28638956805216,0,,Crime
The Good Loan Sharks,5.0,75,122.0,Crime
